"species","region","occ","model","value","metric","time"
"swi06","SWI","5822","Regression","0.67817493553824","AUC","1546.70800000001"
"swi06","SWI","5822","Regression","0.2715683162551","COR","1546.70800000001"
"swi06","SWI","5822","Equal-sample","0.716515770218152","AUC","144.119999999995"
"swi06","SWI","5822","Equal-sample","0.357933295553272","COR","144.119999999995"
"swi06","SWI","5822","Default","0.682379614197663","AUC","78.5190000000002"
"swi06","SWI","5822","Default","0.27820498878659","COR","78.5190000000002"
"swi06","SWI","5822","Down-sample","0.714405734488052","AUC","25.6649999999936"
"swi06","SWI","5822","Down-sample","0.355185912697511","COR","25.6649999999936"
"swi06","SWI","5822","Weighted","0.705460284693962","AUC","85.9969999999885"
"swi06","SWI","5822","Weighted","0.300332678830419","COR","85.9969999999885"
"swi06","SWI","5822","ranger","0.689236672184574","AUC","4.34500000000116"
"swi06","SWI","5822","ranger","0.322362427082764","COR","4.34500000000116"
"swi06","SWI","5822","ranger-tuned","0.743149052132478","AUC","100.296999999991"
"swi06","SWI","5822","ranger-tuned","0.394333485088319","COR","100.296999999991"
