"species","region","occ","model","value","metric","time"
"sa23","SA","55","Regression","0.8046875","AUC","138.581000000006"
"sa23","SA","55","Regression","0.0670791998061585","COR","138.581000000006"
"sa23","SA","55","Equal-sample","0.904513888888889","AUC","0.687999999994645"
"sa23","SA","55","Equal-sample","0.371172240906688","COR","0.687999999994645"
"sa23","SA","55","Default","0.819878472222224","AUC","28.1180000000022"
"sa23","SA","55","Default","0.0576923621207332","COR","28.1180000000022"
"sa23","SA","55","Down-sample","0.90625","AUC","4.15399999999499"
"sa23","SA","55","Down-sample","0.375055316726247","COR","4.15399999999499"
"sa23","SA","55","Weighted","0.6484375","AUC","36.5879999999888"
"sa23","SA","55","Weighted","0.00149238771645917","COR","36.5879999999888"
"sa23","SA","55","ranger","0.889322916666667","AUC","3.78700000001118"
"sa23","SA","55","ranger","0.359567088456704","COR","3.78700000001118"
"sa23","SA","55","ranger-tuned","0.890625","AUC","88.6209999999992"
"sa23","SA","55","ranger-tuned","0.355886368071444","COR","88.6209999999992"
