"species","region","occ","model","value","metric","time"
"nsw07","NSW","28","Regression","0.753413411683375","AUC","226.365999999998"
"nsw07","NSW","28","Regression","0.217066070370672","COR","226.365999999998"
"nsw07","NSW","28","Equal-sample","0.762573453162805","AUC","0.819999999999709"
"nsw07","NSW","28","Equal-sample","0.253817574453222","COR","0.819999999999709"
"nsw07","NSW","28","Default","0.739500518492924","AUC","32.3420000000006"
"nsw07","NSW","28","Default","0.223084159932561","COR","32.3420000000006"
"nsw07","NSW","28","Down-sample","0.767023850674041","AUC","4.25699999999779"
"nsw07","NSW","28","Down-sample","0.264444017358938","COR","4.25699999999779"
"nsw07","NSW","28","Weighted","0.659026097476666","AUC","31.3110000000015"
"nsw07","NSW","28","Weighted","0.276836512368785","COR","31.3110000000015"
"nsw07","NSW","28","ranger","0.783399585205668","AUC","4.72999999999956"
"nsw07","NSW","28","ranger","0.280036939525733","COR","4.72999999999956"
"nsw07","NSW","28","ranger-tuned","0.772856895955756","AUC","87.4609999999993"
"nsw07","NSW","28","ranger-tuned","0.323983804796648","COR","87.4609999999993"
