"species","region","occ","model","value","metric","time"
"sa24","SA","138","Regression","0.654307524536527","AUC","146.601999999999"
"sa24","SA","138","Regression","0.186997620820623","COR","146.601999999999"
"sa24","SA","138","Equal-sample","0.802617230098144","AUC","1.82300000000396"
"sa24","SA","138","Equal-sample","0.355464214248994","COR","1.82300000000396"
"sa24","SA","138","Default","0.669211195928753","AUC","32.6839999999938"
"sa24","SA","138","Default","0.225876427444697","COR","32.6839999999938"
"sa24","SA","138","Down-sample","0.785714285714283","AUC","4.36499999999069"
"sa24","SA","138","Down-sample","0.346031555838907","COR","4.36499999999069"
"sa24","SA","138","Weighted","0.66612141039622","AUC","42.3849999999948"
"sa24","SA","138","Weighted","0.175778508628479","COR","42.3849999999948"
"sa24","SA","138","ranger","0.764812795347141","AUC","4.50200000000768"
"sa24","SA","138","ranger","0.306691400440902","COR","4.50200000000768"
"sa24","SA","138","ranger-tuned","0.775899672846236","AUC","89.7369999999937"
"sa24","SA","138","ranger-tuned","0.33323987814011","COR","89.7369999999937"
