"species","region","occ","model","value","metric","time"
"can13","CAN","39","Regression","0.546388893805583","AUC","187.341"
"can13","CAN","39","Regression","0.0237976365899044","COR","187.341"
"can13","CAN","39","Equal-sample","0.505854686482866","AUC","0.526999999998225"
"can13","CAN","39","Equal-sample","0.00105073567619312","COR","0.526999999998225"
"can13","CAN","39","Default","0.513446977518997","AUC","25.8549999999996"
"can13","CAN","39","Default","0.0246527776257785","COR","25.8549999999996"
"can13","CAN","39","Down-sample","0.539152078871445","AUC","3.53800000000047"
"can13","CAN","39","Down-sample","0.0232043400511539","COR","3.53800000000047"
"can13","CAN","39","Weighted","0.510032784434909","AUC","31.2340000000004"
"can13","CAN","39","Weighted","0.0110625641525885","COR","31.2340000000004"
"can13","CAN","39","ranger","0.492962704017718","AUC","5.69900000000052"
"can13","CAN","39","ranger","0.000908355445219929","COR","5.69900000000052"
"can13","CAN","39","ranger-tuned","0.493313607605518","AUC","102.669999999998"
"can13","CAN","39","ranger-tuned","0.00521486899643937","COR","102.669999999998"
