"species","region","occ","model","value","metric","time"
"sa29","SA","61","Regression","0.724164724164725","AUC","149.225000000006"
"sa29","SA","61","Regression","0.431332507932702","COR","149.225000000006"
"sa29","SA","61","Equal-sample","0.788267288267287","AUC","0.820999999996275"
"sa29","SA","61","Equal-sample","0.261426836496577","COR","0.820999999996275"
"sa29","SA","61","Default","0.683760683760682","AUC","29.0650000000023"
"sa29","SA","61","Default","0.454225200132557","COR","29.0650000000023"
"sa29","SA","61","Down-sample","0.780497280497279","AUC","4.07399999999325"
"sa29","SA","61","Down-sample","0.279865284760044","COR","4.07399999999325"
"sa29","SA","61","Weighted","0.723776223776222","AUC","41.4320000000007"
"sa29","SA","61","Weighted","0.466814353610273","COR","41.4320000000007"
"sa29","SA","61","ranger","0.762237762237762","AUC","4.2780000000057"
"sa29","SA","61","ranger","0.211375410637462","COR","4.2780000000057"
"sa29","SA","61","ranger-tuned","0.78088578088578","AUC","86.2029999999941"
"sa29","SA","61","ranger-tuned","0.208558563908036","COR","86.2029999999941"
