"species","region","occ","model","value","metric","time"
"can03","CAN","165","Regression","0.537496240718724","AUC","297.182999999999"
"can03","CAN","165","Regression","0.0194459354114694","COR","297.182999999999"
"can03","CAN","165","Equal-sample","0.568486411813734","AUC","2.36800000000039"
"can03","CAN","165","Equal-sample","0.0521624970077417","COR","2.36800000000039"
"can03","CAN","165","Default","0.531628325758771","AUC","33.4579999999987"
"can03","CAN","165","Default","0.020276664926596","COR","33.4579999999987"
"can03","CAN","165","Down-sample","0.570872042476501","AUC","4.64800000000105"
"can03","CAN","165","Down-sample","0.0516211373296386","COR","4.64800000000105"
"can03","CAN","165","Weighted","0.525861752405596","AUC","42.5379999999986"
"can03","CAN","165","Weighted","0.0165428111026893","COR","42.5379999999986"
"can03","CAN","165","ranger","0.593282897762738","AUC","5.6830000000009"
"can03","CAN","165","ranger","0.067643613795281","COR","5.6830000000009"
"can03","CAN","165","ranger-tuned","0.581341769030587","AUC","108.021000000001"
"can03","CAN","165","ranger-tuned","0.053270789746757","COR","108.021000000001"
