"species","region","occ","model","value","metric","time"
"nsw01","NSW","26","Regression","0.664962962962964","AUC","212.220999999998"
"nsw01","NSW","26","Regression","0.0199272398734482","COR","212.220999999998"
"nsw01","NSW","26","Equal-sample","0.706814814814815","AUC","0.671999999998661"
"nsw01","NSW","26","Equal-sample","0.299195633878182","COR","0.671999999998661"
"nsw01","NSW","26","Default","0.59730555555556","AUC","35.4879999999976"
"nsw01","NSW","26","Default","0.0297507960214266","COR","35.4879999999976"
"nsw01","NSW","26","Down-sample","0.716574074074072","AUC","4.26900000000023"
"nsw01","NSW","26","Down-sample","0.310269284146198","COR","4.26900000000023"
"nsw01","NSW","26","Weighted","0.599416666666668","AUC","30.3339999999989"
"nsw01","NSW","26","Weighted","0.0332627903686041","COR","30.3339999999989"
"nsw01","NSW","26","ranger","0.767518518518519","AUC","4.63099999999758"
"nsw01","NSW","26","ranger","0.347751593732511","COR","4.63099999999758"
"nsw01","NSW","26","ranger-tuned","0.758944444444444","AUC","91.9419999999991"
"nsw01","NSW","26","ranger-tuned","0.332768275828788","COR","91.9419999999991"
