"species","region","occ","model","value","metric","time"
"awt27","AWT","41","Regression","0.673827160493829","AUC","139.688999999998"
"awt27","AWT","41","Regression","0.355339371133873","COR","139.688999999998"
"awt27","AWT","41","Equal-sample","0.724197530864195","AUC","0.581000000000131"
"awt27","AWT","41","Equal-sample","0.328238381612957","COR","0.581000000000131"
"awt27","AWT","41","Default","0.68395061728395","AUC","27.5550000000003"
"awt27","AWT","41","Default","0.359102950725729","COR","27.5550000000003"
"awt27","AWT","41","Down-sample","0.722469135802467","AUC","3.82099999999991"
"awt27","AWT","41","Down-sample","0.310222052115334","COR","3.82099999999991"
"awt27","AWT","41","Weighted","0.614814814814814","AUC","35.2580000000016"
"awt27","AWT","41","Weighted","0.118162992187845","COR","35.2580000000016"
"awt27","AWT","41","ranger","0.786172839506168","AUC","5.06599999999889"
"awt27","AWT","41","ranger","0.310503947304446","COR","5.06599999999889"
"awt27","AWT","41","ranger-tuned","0.771851851851848","AUC","102.878000000001"
"awt27","AWT","41","ranger-tuned","0.288735140510231","COR","102.878000000001"
