"species","region","occ","model","value","metric","time"
"sa01","SA","120","Regression","0.694890510948908","AUC","169.311999999991"
"sa01","SA","120","Regression","0.136956427387629","COR","169.311999999991"
"sa01","SA","120","Equal-sample","0.681265206812653","AUC","1.77999999999884"
"sa01","SA","120","Equal-sample","0.196721702576796","COR","1.77999999999884"
"sa01","SA","120","Default","0.715571776155717","AUC","36.1879999999946"
"sa01","SA","120","Default","0.145948928868212","COR","36.1879999999946"
"sa01","SA","120","Down-sample","0.712165450121656","AUC","4.62099999999919"
"sa01","SA","120","Down-sample","0.226846991769652","COR","4.62099999999919"
"sa01","SA","120","Weighted","0.639659367396593","AUC","53.9510000000009"
"sa01","SA","120","Weighted","0.144002108820535","COR","53.9510000000009"
"sa01","SA","120","ranger","0.61265206812652","AUC","4.29899999999907"
"sa01","SA","120","ranger","0.138035514052262","COR","4.29899999999907"
"sa01","SA","120","ranger-tuned","0.652068126520682","AUC","88.0409999999974"
"sa01","SA","120","ranger-tuned","0.152541421396785","COR","88.0409999999974"
