"species","region","occ","model","value","metric","time"
"awt02","AWT","149","Regression","0.778804457953396","AUC","143.958"
"awt02","AWT","149","Regression","0.391770234958139","COR","143.958"
"awt02","AWT","149","Equal-sample","0.782998986828775","AUC","2.13699999999994"
"awt02","AWT","149","Equal-sample","0.55384045676834","COR","2.13699999999994"
"awt02","AWT","149","Default","0.777467071935159","AUC","32.408"
"awt02","AWT","149","Default","0.379566851637504","COR","32.408"
"awt02","AWT","149","Down-sample","0.785552178318137","AUC","4.476"
"awt02","AWT","149","Down-sample","0.545680763461962","COR","4.476"
"awt02","AWT","149","Weighted","0.751286727456938","AUC","39.0119999999999"
"awt02","AWT","149","Weighted","0.23983317057078","COR","39.0119999999999"
"awt02","AWT","149","ranger","0.921904761904766","AUC","5.35899999999992"
"awt02","AWT","149","ranger","0.306480027337553","COR","5.35899999999992"
"awt02","AWT","149","ranger-tuned","0.780871327254307","AUC","103.628"
"awt02","AWT","149","ranger-tuned","0.173738343270544","COR","103.628"
