"species","region","occ","model","value","metric","time"
"can15","CAN","721","Regression","0.570644064059964","AUC","489.255999999998"
"can15","CAN","721","Regression","0.0776316062719244","COR","489.255999999998"
"can15","CAN","721","Equal-sample","0.610187177985863","AUC","10.5109999999986"
"can15","CAN","721","Equal-sample","0.153272824447628","COR","10.5109999999986"
"can15","CAN","721","Default","0.566351110112203","AUC","39.4099999999999"
"can15","CAN","721","Default","0.0749200429285902","COR","39.4099999999999"
"can15","CAN","721","Down-sample","0.607416500007873","AUC","6.53600000000006"
"can15","CAN","721","Down-sample","0.147819529509484","COR","6.53600000000006"
"can15","CAN","721","Weighted","0.576339313962275","AUC","50.6640000000007"
"can15","CAN","721","Weighted","0.062578304628041","COR","50.6640000000007"
"can15","CAN","721","ranger","0.696280905841241","AUC","5.20699999999852"
"can15","CAN","721","ranger","0.25408226088413","COR","5.20699999999852"
"can15","CAN","721","ranger-tuned","0.683447152818825","AUC","109.560999999998"
"can15","CAN","721","ranger-tuned","0.193152624345948","COR","109.560999999998"
