"species","region","occ","model","value","metric","time"
"nz09","NZ","36","Regression","0.648745954217059","AUC","697.599000000002"
"nz09","NZ","36","Regression","0.0414793276900332","COR","697.599000000002"
"nz09","NZ","36","Equal-sample","0.707875366373542","AUC","0.524000000004889"
"nz09","NZ","36","Equal-sample","0.0736216255732957","COR","0.524000000004889"
"nz09","NZ","36","Default","0.526241751696558","AUC","38.0390000000043"
"nz09","NZ","36","Default","0.0345321506846795","COR","38.0390000000043"
"nz09","NZ","36","Down-sample","0.713750323270802","AUC","4.23499999999331"
"nz09","NZ","36","Down-sample","0.0751096670282894","COR","4.23499999999331"
"nz09","NZ","36","Weighted","0.540361093478111","AUC","40.3819999999978"
"nz09","NZ","36","Weighted","0.0114763460318143","COR","40.3819999999978"
"nz09","NZ","36","ranger","0.724216092811945","AUC","4.80500000000029"
"nz09","NZ","36","ranger","0.0854620034755716","COR","4.80500000000029"
"nz09","NZ","36","ranger-tuned","0.730872777268401","AUC","91.1979999999967"
"nz09","NZ","36","ranger-tuned","0.0906490309533304","COR","91.1979999999967"
