"species","region","occ","model","value","metric","time"
"nsw45","NSW","22","Regression","0.682710201319573","AUC","337.703000000001"
"nsw45","NSW","22","Regression","0.102726433643296","COR","337.703000000001"
"nsw45","NSW","22","Equal-sample","0.795701047012161","AUC","0.790000000000873"
"nsw45","NSW","22","Equal-sample","0.350025739364976","COR","0.790000000000873"
"nsw45","NSW","22","Default","0.597619316152545","AUC","35.737000000001"
"nsw45","NSW","22","Default","0.112534902823363","COR","35.737000000001"
"nsw45","NSW","22","Down-sample","0.807557472884828","AUC","4.37900000000081"
"nsw45","NSW","22","Down-sample","0.370538794075646","COR","4.37900000000081"
"nsw45","NSW","22","Weighted","0.566458016128125","AUC","38.5009999999966"
"nsw45","NSW","22","Weighted","0.101164123103133","COR","38.5009999999966"
"nsw45","NSW","22","ranger","0.80832346472678","AUC","3.76600000000326"
"nsw45","NSW","22","ranger","0.441390856004287","COR","3.76600000000326"
"nsw45","NSW","22","ranger-tuned","0.813502133498749","AUC","90.1199999999953"
"nsw45","NSW","22","ranger-tuned","0.449578907464358","COR","90.1199999999953"
