"species","region","occ","model","value","metric","time"
"awt10","AWT","122","Regression","0.646646894051737","AUC","189.418"
"awt10","AWT","122","Regression","0.161271980456609","COR","189.418"
"awt10","AWT","122","Equal-sample","0.671321469764381","AUC","1.67900000000009"
"awt10","AWT","122","Equal-sample","0.278396338563421","COR","1.67900000000009"
"awt10","AWT","122","Default","0.646791069368923","AUC","30.8099999999999"
"awt10","AWT","122","Default","0.167117046531093","COR","30.8099999999999"
"awt10","AWT","122","Down-sample","0.675337782171699","AUC","4.22000000000025"
"awt10","AWT","122","Down-sample","0.279142769825425","COR","4.22000000000025"
"awt10","AWT","122","Weighted","0.62236365134289","AUC","38.5589999999997"
"awt10","AWT","122","Weighted","0.0852706575005647","COR","38.5589999999997"
"awt10","AWT","122","ranger","0.651775416048773","AUC","5.08800000000019"
"awt10","AWT","122","ranger","0.11074879522038","COR","5.08800000000019"
"awt10","AWT","122","ranger-tuned","0.627409787444392","AUC","106.828"
"awt10","AWT","122","ranger-tuned","0.0739312913504039","COR","106.828"
