"species","region","occ","model","value","metric","time"
"nz03","NZ","32","Regression","0.613878127749457","AUC","286.300000000003"
"nz03","NZ","32","Regression","0.0227409079280139","COR","286.300000000003"
"nz03","NZ","32","Equal-sample","0.679049310925468","AUC","0.442999999999302"
"nz03","NZ","32","Equal-sample","0.0738995178593481","COR","0.442999999999302"
"nz03","NZ","32","Default","0.528883938399017","AUC","30.1979999999967"
"nz03","NZ","32","Default","0.024845135928027","COR","30.1979999999967"
"nz03","NZ","32","Down-sample","0.672995118664272","AUC","4.65699999999924"
"nz03","NZ","32","Down-sample","0.071917717953527","COR","4.65699999999924"
"nz03","NZ","32","Weighted","0.542884593209385","AUC","37.9440000000031"
"nz03","NZ","32","Weighted","0.000570034415144541","COR","37.9440000000031"
"nz03","NZ","32","ranger","0.657827945775064","AUC","4.41199999999662"
"nz03","NZ","32","ranger","0.0773408893784521","COR","4.41199999999662"
"nz03","NZ","32","ranger-tuned","0.655298539646182","AUC","86.7990000000063"
"nz03","NZ","32","ranger-tuned","0.0716621455038363","COR","86.7990000000063"
