"species","region","occ","model","value","metric","time"
"nsw20","NSW","18","Regression","0.907076359971355","AUC","278.525000000001"
"nsw20","NSW","18","Regression","0.132238881262648","COR","278.525000000001"
"nsw20","NSW","18","Equal-sample","0.96597750842108","AUC","0.586999999999534"
"nsw20","NSW","18","Equal-sample","0.273193282333049","COR","0.586999999999534"
"nsw20","NSW","18","Default","0.79402832665836","AUC","30.9470000000001"
"nsw20","NSW","18","Default","0.152540714872556","COR","30.9470000000001"
"nsw20","NSW","18","Down-sample","0.966010662281516","AUC","3.96099999999569"
"nsw20","NSW","18","Down-sample","0.313060094830755","COR","3.96099999999569"
"nsw20","NSW","18","Weighted","0.618790281940425","AUC","31.9819999999963"
"nsw20","NSW","18","Weighted","0.143455271020204","COR","31.9819999999963"
"nsw20","NSW","18","ranger","0.96201893748508","AUC","4.57800000000134"
"nsw20","NSW","18","ranger","0.366920508131062","COR","4.57800000000134"
"nsw20","NSW","18","ranger-tuned","0.965838262207251","AUC","84.1050000000032"
"nsw20","NSW","18","ranger-tuned","0.406102541411226","COR","84.1050000000032"
