"species","region","occ","model","value","metric","time"
"nz07","NZ","65","Regression","0.837408084105892","AUC","249.145000000004"
"nz07","NZ","65","Regression","0.174298977566091","COR","249.145000000004"
"nz07","NZ","65","Equal-sample","0.896397121591031","AUC","1.00900000000547"
"nz07","NZ","65","Equal-sample","0.0778033242768883","COR","1.00900000000547"
"nz07","NZ","65","Default","0.81541004597644","AUC","34.0959999999977"
"nz07","NZ","65","Default","0.167176527598589","COR","34.0959999999977"
"nz07","NZ","65","Down-sample","0.900790738771636","AUC","4.46099999999569"
"nz07","NZ","65","Down-sample","0.0902760451491477","COR","4.46099999999569"
"nz07","NZ","65","Weighted","0.851976722128683","AUC","42.885000000002"
"nz07","NZ","65","Weighted","0.27895898346038","COR","42.885000000002"
"nz07","NZ","65","ranger","0.72298059594944","AUC","4.53499999999622"
"nz07","NZ","65","ranger","0.0439736576310796","COR","4.53499999999622"
"nz07","NZ","65","ranger-tuned","0.824653427782652","AUC","91.0509999999995"
"nz07","NZ","65","ranger-tuned","0.0581866533836773","COR","91.0509999999995"
