"species","region","occ","model","value","metric","time"
"sa02","SA","150","Regression","0.611729019211319","AUC","204.554000000004"
"sa02","SA","150","Regression","0.0282664156290372","COR","204.554000000004"
"sa02","SA","150","Equal-sample","0.600606673407484","AUC","1.98099999999977"
"sa02","SA","150","Equal-sample","0.128660510414935","COR","1.98099999999977"
"sa02","SA","150","Default","0.638186720593193","AUC","33.7100000000064"
"sa02","SA","150","Default","0.0356900198273464","COR","33.7100000000064"
"sa02","SA","150","Down-sample","0.601617795753287","AUC","4.45799999999872"
"sa02","SA","150","Down-sample","0.134900807773999","COR","4.45799999999872"
"sa02","SA","150","Weighted","0.636838557465453","AUC","49.8940000000002"
"sa02","SA","150","Weighted","-0.00668992945652378","COR","49.8940000000002"
"sa02","SA","150","ranger","0.570610043815297","AUC","4.42699999999604"
"sa02","SA","150","ranger","0.129423481194674","COR","4.42699999999604"
"sa02","SA","150","ranger-tuned","0.61880687563195","AUC","93.8929999999964"
"sa02","SA","150","ranger-tuned","0.163628066447271","COR","93.8929999999964"
