"species","region","occ","model","value","metric","time"
"swi26","SWI","89","Regression","0.849846680194001","AUC","238.620999999999"
"swi26","SWI","89","Regression","0.16698657461035","COR","238.620999999999"
"swi26","SWI","89","Equal-sample","0.855483571578099","AUC","1.03299999999581"
"swi26","SWI","89","Equal-sample","0.0900807146604441","COR","1.03299999999581"
"swi26","SWI","89","Default","0.744863559021275","AUC","32.4159999999974"
"swi26","SWI","89","Default","0.171270493211257","COR","32.4159999999974"
"swi26","SWI","89","Down-sample","0.851495891757153","AUC","3.99000000000524"
"swi26","SWI","89","Down-sample","0.0982494340881343","COR","3.99000000000524"
"swi26","SWI","89","Weighted","0.765106777918289","AUC","37.5190000000002"
"swi26","SWI","89","Weighted","0.195983149353274","COR","37.5190000000002"
"swi26","SWI","89","ranger","0.873326903303878","AUC","5.14999999999418"
"swi26","SWI","89","ranger","0.141406591983685","COR","5.14999999999418"
"swi26","SWI","89","ranger-tuned","0.869741858581841","AUC","86.2600000000093"
"swi26","SWI","89","ranger-tuned","0.184192294713855","COR","86.2600000000093"
