"species","region","occ","model","value","metric","time"
"nz20","NZ","33","Regression","0.929955611961287","AUC","142.163"
"nz20","NZ","33","Regression","0.250225371514029","COR","142.163"
"nz20","NZ","33","Equal-sample","0.943366370502692","AUC","0.472999999998137"
"nz20","NZ","33","Equal-sample","0.346211980129366","COR","0.472999999998137"
"nz20","NZ","33","Default","0.885299207407333","AUC","25.2580000000016"
"nz20","NZ","33","Default","0.227891009415713","COR","25.2580000000016"
"nz20","NZ","33","Down-sample","0.943130278269383","AUC","3.625"
"nz20","NZ","33","Down-sample","0.359309876968312","COR","3.625"
"nz20","NZ","33","Weighted","0.820669478632715","AUC","24.6770000000033"
"nz20","NZ","33","Weighted","0.217570605277214","COR","24.6770000000033"
"nz20","NZ","33","ranger","0.940000130443919","AUC","3.63200000000506"
"nz20","NZ","33","ranger","0.332624050680995","COR","3.63200000000506"
"nz20","NZ","33","ranger-tuned","0.947494695374666","AUC","83.012999999999"
"nz20","NZ","33","ranger-tuned","0.388259389021104","COR","83.012999999999"
