"species","region","occ","model","value","metric","time"
"swi19","SWI","36","Regression","0.904537459317712","AUC","588.118000000002"
"swi19","SWI","36","Regression","0.0772208700729881","COR","588.118000000002"
"swi19","SWI","36","Equal-sample","0.952840125127716","AUC","0.391999999992549"
"swi19","SWI","36","Equal-sample","0.108881291420052","COR","0.391999999992549"
"swi19","SWI","36","Default","0.827038328260031","AUC","26.0979999999981"
"swi19","SWI","36","Default","0.0725897345155892","COR","26.0979999999981"
"swi19","SWI","36","Down-sample","0.951125938721133","AUC","3.75200000000768"
"swi19","SWI","36","Down-sample","0.111551463248282","COR","3.75200000000768"
"swi19","SWI","36","Weighted","0.737508294450382","AUC","25.3229999999894"
"swi19","SWI","36","Weighted","0.0255881628719427","COR","25.3229999999894"
"swi19","SWI","36","ranger","0.952250297546946","AUC","4.29400000000896"
"swi19","SWI","36","ranger","0.112324696528124","COR","4.29400000000896"
"swi19","SWI","36","ranger-tuned","0.952713733503257","AUC","80.5950000000012"
"swi19","SWI","36","ranger-tuned","0.113136387787501","COR","80.5950000000012"
