"species","region","occ","model","value","metric","time"
"nsw25","NSW","23","Regression","0.649942760008327","AUC","275.659999999996"
"nsw25","NSW","23","Regression","0.065592749829391","COR","275.659999999996"
"nsw25","NSW","23","Equal-sample","0.714675986956219","AUC","0.831999999994878"
"nsw25","NSW","23","Equal-sample","0.139621590106291","COR","0.831999999994878"
"nsw25","NSW","23","Default","0.527625523254479","AUC","33.5570000000007"
"nsw25","NSW","23","Default","0.0521018059197108","COR","33.5570000000007"
"nsw25","NSW","23","Down-sample","0.711507551053451","AUC","4.3859999999986"
"nsw25","NSW","23","Down-sample","0.134256565825529","COR","4.3859999999986"
"nsw25","NSW","23","Weighted","0.521973796803799","AUC","43.1209999999992"
"nsw25","NSW","23","Weighted","0.0312147579919253","COR","43.1209999999992"
"nsw25","NSW","23","ranger","0.696116353292164","AUC","3.79099999999744"
"nsw25","NSW","23","ranger","0.132445548084239","COR","3.79099999999744"
"nsw25","NSW","23","ranger-tuned","0.693173408265682","AUC","86.7819999999992"
"nsw25","NSW","23","ranger-tuned","0.129671050515132","COR","86.7819999999992"
