"species","region","occ","model","value","metric","time"
"awt33","AWT","18","Regression","0.597222222222221","AUC","96.8979999999992"
"awt33","AWT","18","Regression","0.138753509596672","COR","96.8979999999992"
"awt33","AWT","18","Equal-sample","0.786057692307693","AUC","0.264999999999418"
"awt33","AWT","18","Equal-sample","0.439972635509326","COR","0.264999999999418"
"awt33","AWT","18","Default","0.577991452991452","AUC","24.0450000000001"
"awt33","AWT","18","Default","0.176186470015075","COR","24.0450000000001"
"awt33","AWT","18","Down-sample","0.787393162393162","AUC","3.48499999999876"
"awt33","AWT","18","Down-sample","0.4233955496579","COR","3.48499999999876"
"awt33","AWT","18","Weighted","0.615384615384616","AUC","24.9419999999991"
"awt33","AWT","18","Weighted","0.108654411286424","COR","24.9419999999991"
"awt33","AWT","18","ranger","0.676816239316239","AUC","4.79299999999967"
"awt33","AWT","18","ranger","0.20497584278537","COR","4.79299999999967"
"awt33","AWT","18","ranger-tuned","0.677350427350427","AUC","94.3520000000008"
"awt33","AWT","18","ranger-tuned","0.132578981109426","COR","94.3520000000008"
