"species","region","occ","model","value","metric","time"
"nsw35","NSW","6","Regression","0.697051672773345","AUC","123.143000000004"
"nsw35","NSW","6","Regression","0.0149848736557534","COR","123.143000000004"
"nsw35","NSW","6","Equal-sample","0.66130192103551","AUC","0.231999999996333"
"nsw35","NSW","6","Equal-sample","0.105891251006043","COR","0.231999999996333"
"nsw35","NSW","6","Default","0.538882991473478","AUC","27.3699999999953"
"nsw35","NSW","6","Default","0.0131689506509619","COR","27.3699999999953"
"nsw35","NSW","6","Down-sample","0.693815703866041","AUC","3.82999999999447"
"nsw35","NSW","6","Down-sample","0.117333602129304","COR","3.82999999999447"
"nsw35","NSW","6","Weighted","0.498031024209836","AUC","24.3479999999981"
"nsw35","NSW","6","Weighted","-0.0163715913401175","COR","24.3479999999981"
"nsw35","NSW","6","ranger","0.63365065233024","AUC","4.76000000000204"
"nsw35","NSW","6","ranger","0.0399067796488749","COR","4.76000000000204"
"nsw35","NSW","6","ranger-tuned","0.613087696469541","AUC","83.6329999999944"
"nsw35","NSW","6","ranger-tuned","0.0708718010386402","COR","83.6329999999944"
