"species","region","occ","model","value","metric","time"
"nz18","NZ","43","Regression","0.916391198069797","AUC","207.080000000002"
"nz18","NZ","43","Regression","0.177487640012212","COR","207.080000000002"
"nz18","NZ","43","Equal-sample","0.953257104023782","AUC","0.551999999996042"
"nz18","NZ","43","Equal-sample","0.416174419911679","COR","0.551999999996042"
"nz18","NZ","43","Default","0.798283339128004","AUC","29.9049999999988"
"nz18","NZ","43","Default","0.160468663574362","COR","29.9049999999988"
"nz18","NZ","43","Down-sample","0.951774978664283","AUC","3.95299999999406"
"nz18","NZ","43","Down-sample","0.432916739456907","COR","3.95299999999406"
"nz18","NZ","43","Weighted","0.794471030755131","AUC","29.5839999999953"
"nz18","NZ","43","Weighted","0.222687513959626","COR","29.5839999999953"
"nz18","NZ","43","ranger","0.953595157568674","AUC","4.73200000000361"
"nz18","NZ","43","ranger","0.459844361481517","COR","4.73200000000361"
"nz18","NZ","43","ranger-tuned","0.953876631791899","AUC","86.8249999999971"
"nz18","NZ","43","ranger-tuned","0.463019016468792","COR","86.8249999999971"
