"species","region","occ","model","value","metric","time"
"nsw36","NSW","7","Regression","0.901515151515151","AUC","119.021999999997"
"nsw36","NSW","7","Regression","0.0600501924133986","COR","119.021999999997"
"nsw36","NSW","7","Equal-sample","0.941080912214933","AUC","0.211999999999534"
"nsw36","NSW","7","Equal-sample","0.544978145072425","COR","0.211999999999534"
"nsw36","NSW","7","Default","0.667549203373942","AUC","22.3340000000026"
"nsw36","NSW","7","Default","0.0644712548210399","COR","22.3340000000026"
"nsw36","NSW","7","Down-sample","0.942885035926273","AUC","3.47699999999895"
"nsw36","NSW","7","Down-sample","0.575084666384054","COR","3.47699999999895"
"nsw36","NSW","7","Weighted","0.588277100905961","AUC","19.7559999999939"
"nsw36","NSW","7","Weighted","0.246767297155387","COR","19.7559999999939"
"nsw36","NSW","7","ranger","0.943611371446423","AUC","3.57299999999668"
"nsw36","NSW","7","ranger","0.628288943522243","COR","3.57299999999668"
"nsw36","NSW","7","ranger-tuned","0.945805998125586","AUC","77.9499999999971"
"nsw36","NSW","7","ranger-tuned","0.58147924523521","COR","77.9499999999971"
