"species","region","occ","model","value","metric","time"
"swi13","SWI","3357","Regression","0.719509344964487","AUC","1298.296"
"swi13","SWI","3357","Regression","0.340494633703471","COR","1298.296"
"swi13","SWI","3357","Equal-sample","0.759231457704025","AUC","73.1670000000013"
"swi13","SWI","3357","Equal-sample","0.409365192798135","COR","73.1670000000013"
"swi13","SWI","3357","Default","0.721505751414889","AUC","61.0939999999973"
"swi13","SWI","3357","Default","0.344666149340826","COR","61.0939999999973"
"swi13","SWI","3357","Down-sample","0.755348824389875","AUC","15.4609999999957"
"swi13","SWI","3357","Down-sample","0.4110784870976","COR","15.4609999999957"
"swi13","SWI","3357","Weighted","0.744671700801429","AUC","71.945000000007"
"swi13","SWI","3357","Weighted","0.361794290155683","COR","71.945000000007"
"swi13","SWI","3357","ranger","0.698435571267113","AUC","4.22699999999895"
"swi13","SWI","3357","ranger","0.287886308282927","COR","4.22699999999895"
"swi13","SWI","3357","ranger-tuned","0.724668339436035","AUC","93.275999999998"
"swi13","SWI","3357","ranger-tuned","0.355813296412255","COR","93.275999999998"
