"species","region","occ","model","value","metric","time"
"swi03","SWI","291","Regression","0.807921839618412","AUC","720.419999999998"
"swi03","SWI","291","Regression","0.15820275811844","COR","720.419999999998"
"swi03","SWI","291","Equal-sample","0.756722637516924","AUC","4.45600000000559"
"swi03","SWI","291","Equal-sample","0.10698404781431","COR","4.45600000000559"
"swi03","SWI","291","Default","0.802924985838441","AUC","41.3150000000023"
"swi03","SWI","291","Default","0.153166429716532","COR","41.3150000000023"
"swi03","SWI","291","Down-sample","0.755504814929488","AUC","5.40899999999965"
"swi03","SWI","291","Down-sample","0.108756421549481","COR","5.40899999999965"
"swi03","SWI","291","Weighted","0.711871879641772","AUC","53.846000000005"
"swi03","SWI","291","Weighted","0.108581366224247","COR","53.846000000005"
"swi03","SWI","291","ranger","0.592456776929432","AUC","3.86300000001211"
"swi03","SWI","291","ranger","0.0476643613674017","COR","3.86300000001211"
"swi03","SWI","291","ranger-tuned","0.699295560619308","AUC","91.8950000000041"
"swi03","SWI","291","ranger-tuned","0.0834534863854389","COR","91.8950000000041"
