"species","region","occ","model","value","metric","time"
"can12","CAN","312","Regression","0.659008762995454","AUC","349.345999999998"
"can12","CAN","312","Regression","0.110083722214397","COR","349.345999999998"
"can12","CAN","312","Equal-sample","0.746576958556984","AUC","4.15600000000268"
"can12","CAN","312","Equal-sample","0.293630542892278","COR","4.15600000000268"
"can12","CAN","312","Default","0.629035898729199","AUC","35.5420000000013"
"can12","CAN","312","Default","0.104735845155879","COR","35.5420000000013"
"can12","CAN","312","Down-sample","0.737741019461894","AUC","5.15000000000146"
"can12","CAN","312","Down-sample","0.281919013978137","COR","5.15000000000146"
"can12","CAN","312","Weighted","0.649807422565919","AUC","42.8630000000012"
"can12","CAN","312","Weighted","0.124978578415416","COR","42.8630000000012"
"can12","CAN","312","ranger","0.829604437439991","AUC","5.55300000000352"
"can12","CAN","312","ranger","0.333314154054006","COR","5.55300000000352"
"can12","CAN","312","ranger-tuned","0.805547327085319","AUC","106.934000000001"
"can12","CAN","312","ranger-tuned","0.198387413858693","COR","106.934000000001"
