"species","region","occ","model","value","metric","time"
"swi12","SWI","37","Regression","0.619363554488157","AUC","210.306000000011"
"swi12","SWI","37","Regression","0.0310103649523582","COR","210.306000000011"
"swi12","SWI","37","Equal-sample","0.645689482637859","AUC","0.419999999998254"
"swi12","SWI","37","Equal-sample","0.0406526595480237","COR","0.419999999998254"
"swi12","SWI","37","Default","0.60550385269695","AUC","27.1460000000079"
"swi12","SWI","37","Default","0.0317913726172254","COR","27.1460000000079"
"swi12","SWI","37","Down-sample","0.650780546382512","AUC","3.53699999999662"
"swi12","SWI","37","Down-sample","0.0456943940873816","COR","3.53699999999662"
"swi12","SWI","37","Weighted","0.630198639047326","AUC","28.1649999999936"
"swi12","SWI","37","Weighted","0.0186972225878219","COR","28.1649999999936"
"swi12","SWI","37","ranger","0.662793955769052","AUC","3.80100000000675"
"swi12","SWI","37","ranger","0.0516453236848022","COR","3.80100000000675"
"swi12","SWI","37","ranger-tuned","0.664782847993647","AUC","78.9700000000012"
"swi12","SWI","37","ranger-tuned","0.0578560435569789","COR","78.9700000000012"
