"species","region","occ","model","value","metric","time"
"nz24","NZ","22","Regression","0.729751661420141","AUC","365.921999999999"
"nz24","NZ","22","Regression","0.0485919382345251","COR","365.921999999999"
"nz24","NZ","22","Equal-sample","0.775184067855924","AUC","0.321000000003551"
"nz24","NZ","22","Equal-sample","0.0727560105937287","COR","0.321000000003551"
"nz24","NZ","22","Default","0.561371983211067","AUC","26.4689999999973"
"nz24","NZ","22","Default","0.0563433488084958","COR","26.4689999999973"
"nz24","NZ","22","Down-sample","0.78178034277721","AUC","3.91400000000431"
"nz24","NZ","22","Down-sample","0.0786032854239589","COR","3.91400000000431"
"nz24","NZ","22","Weighted","0.538796344875806","AUC","32.0390000000043"
"nz24","NZ","22","Weighted","0.0281320062372178","COR","32.0390000000043"
"nz24","NZ","22","ranger","0.766041885274584","AUC","4.89699999999721"
"nz24","NZ","22","ranger","0.0585246232111422","COR","4.89699999999721"
"nz24","NZ","22","ranger-tuned","0.777082021685922","AUC","86.898000000001"
"nz24","NZ","22","ranger-tuned","0.0745373391604598","COR","86.898000000001"
