"species","region","occ","model","value","metric","time"
"can04","CAN","42","Regression","0.549711568279608","AUC","144.103000000001"
"can04","CAN","42","Regression","0.0261966864918209","COR","144.103000000001"
"can04","CAN","42","Equal-sample","0.582738355544546","AUC","0.550999999999476"
"can04","CAN","42","Equal-sample","0.0689893027516206","COR","0.550999999999476"
"can04","CAN","42","Default","0.522160444129805","AUC","24.3690000000006"
"can04","CAN","42","Default","0.0210932781248337","COR","24.3690000000006"
"can04","CAN","42","Down-sample","0.564975611540501","AUC","3.62700000000041"
"can04","CAN","42","Down-sample","0.0544156588358657","COR","3.62700000000041"
"can04","CAN","42","Weighted","0.54204706522855","AUC","30.3330000000005"
"can04","CAN","42","Weighted","0.0579220583843112","COR","30.3330000000005"
"can04","CAN","42","ranger","0.539345896276295","AUC","4.91300000000047"
"can04","CAN","42","ranger","0.00911988772100938","COR","4.91300000000047"
"can04","CAN","42","ranger-tuned","0.533709823963469","AUC","104.511"
"can04","CAN","42","ranger-tuned","0.0323376373129412","COR","104.511"
