"species","model","value","metric","time"
"4pc_055","Regression","0.616094933993356","AUC","694.898000000001"
"4pc_055","Regression","0.100971791126016","COR","694.898000000001"
"4pc_055","Equal-sample","0.750264457365252","AUC","3.98300000000017"
"4pc_055","Equal-sample","0.606794122140916","COR","3.98300000000017"
"4pc_055","Default","0.598916301365195","AUC","104.925999999999"
"4pc_055","Default","0.103499905863104","COR","104.925999999999"
"4pc_055","Down-sample","0.744596301643703","AUC","8.58599999999569"
"4pc_055","Down-sample","0.578803937887263","COR","8.58599999999569"
"4pc_055","Weighted","0.625249771333067","AUC","317.867000000006"
"4pc_055","Weighted","0.130216412292808","COR","317.867000000006"
"4pc_055","ranger","0.801349222097192","AUC","5.50499999999738"
"4pc_055","ranger","0.697090996720188","COR","5.50499999999738"
"4pc_055","ranger-tuned","0.789819816526855","AUC","106.111999999994"
"4pc_055","ranger-tuned","0.607321790989858","COR","106.111999999994"
