"species","model","value","metric","time"
"4pc_027","Regression","0.718781286015383","AUC","712.847000000002"
"4pc_027","Regression","0.118273975498942","COR","712.847000000002"
"4pc_027","Equal-sample","0.839910129650074","AUC","3.8640000000014"
"4pc_027","Equal-sample","0.752921704039211","COR","3.8640000000014"
"4pc_027","Default","0.639338409579605","AUC","93.8270000000011"
"4pc_027","Default","0.108869375531931","COR","93.8270000000011"
"4pc_027","Down-sample","0.839086836718794","AUC","8.10999999999694"
"4pc_027","Down-sample","0.737604029970372","COR","8.10999999999694"
"4pc_027","Weighted","0.634000501165597","AUC","280.462000000003"
"4pc_027","Weighted","0.11035348520318","COR","280.462000000003"
"4pc_027","ranger","0.906399313926486","AUC","4.40899999999965"
"4pc_027","ranger","0.972021222752647","COR","4.40899999999965"
"4pc_027","ranger-tuned","0.904894638541991","AUC","104.625"
"4pc_027","ranger-tuned","0.92107043131902","COR","104.625"
