"species","model","value","metric","time"
"4pc_086","Regression","0.758881703638995","AUC","938.071000000011"
"4pc_086","Regression","0.140673312773421","COR","938.071000000011"
"4pc_086","Equal-sample","0.869268910552218","AUC","2.56900000000314"
"4pc_086","Equal-sample","0.80216029612692","COR","2.56900000000314"
"4pc_086","Default","0.634761118481764","AUC","85.2690000000002"
"4pc_086","Default","0.133889469828884","COR","85.2690000000002"
"4pc_086","Down-sample","0.858953018216974","AUC","7.88399999999092"
"4pc_086","Down-sample","0.759980280256122","COR","7.88399999999092"
"4pc_086","Weighted","0.640540449134184","AUC","238.988999999987"
"4pc_086","Weighted","0.136389725969866","COR","238.988999999987"
"4pc_086","ranger","0.924954024930223","AUC","5.19000000000233"
"4pc_086","ranger","0.881913217144185","COR","5.19000000000233"
"4pc_086","ranger-tuned","0.92706856912123","AUC","102.200000000012"
"4pc_086","ranger-tuned","0.885241995642236","COR","102.200000000012"
