"species","model","value","metric","time"
"4pc_085","Regression","0.739278570617998","AUC","556.701000000001"
"4pc_085","Regression","0.183627227347116","COR","556.701000000001"
"4pc_085","Equal-sample","0.829038855493087","AUC","1.30100000000675"
"4pc_085","Equal-sample","0.835479613701768","COR","1.30100000000675"
"4pc_085","Default","0.604863703027261","AUC","67.4619999999995"
"4pc_085","Default","0.169768017457857","COR","67.4619999999995"
"4pc_085","Down-sample","0.828264101664089","AUC","7.56999999999243"
"4pc_085","Down-sample","0.829180243894074","COR","7.56999999999243"
"4pc_085","Weighted","0.598106434738232","AUC","153.184999999998"
"4pc_085","Weighted","0.160397947160042","COR","153.184999999998"
"4pc_085","ranger","0.836259087411854","AUC","7.49599999999919"
"4pc_085","ranger","0.84524565801408","COR","7.49599999999919"
"4pc_085","ranger-tuned","0.836936286761189","AUC","106.646999999997"
"4pc_085","ranger-tuned","0.847249308290451","COR","106.646999999997"
