"species","model","value","metric","time"
"4pc_095","Regression","0.876330546140006","AUC","482.112999999998"
"4pc_095","Regression","0.199812564386155","COR","482.112999999998"
"4pc_095","Equal-sample","0.951790670828719","AUC","0.915999999997439"
"4pc_095","Equal-sample","0.912035357135422","COR","0.915999999997439"
"4pc_095","Default","0.667048482608203","AUC","62.7010000000009"
"4pc_095","Default","0.20447148409051","COR","62.7010000000009"
"4pc_095","Down-sample","0.950874366612475","AUC","7.18300000000454"
"4pc_095","Down-sample","0.929827294770525","COR","7.18300000000454"
"4pc_095","Weighted","0.630717871616144","AUC","96.43299999999"
"4pc_095","Weighted","0.218132763121701","COR","96.43299999999"
"4pc_095","ranger","0.952229502455721","AUC","6.94000000000233"
"4pc_095","ranger","0.901441148202557","COR","6.94000000000233"
"4pc_095","ranger-tuned","0.954904195633868","AUC","100.293999999994"
"4pc_095","ranger-tuned","0.939754328193768","COR","100.293999999994"
