"species","model","value","metric","time"
"4pc_090","Regression","0.699625599225203","AUC","558.160999999993"
"4pc_090","Regression","0.181066712204964","COR","558.160999999993"
"4pc_090","Equal-sample","0.773374743476103","AUC","2.21700000000419"
"4pc_090","Equal-sample","0.729277815040855","COR","2.21700000000419"
"4pc_090","Default","0.599719813967599","AUC","83.2699999999895"
"4pc_090","Default","0.168650151143935","COR","83.2699999999895"
"4pc_090","Down-sample","0.798844294874791","AUC","7.58699999999953"
"4pc_090","Down-sample","0.781051656685003","COR","7.58699999999953"
"4pc_090","Weighted","0.596891845363826","AUC","201.243000000002"
"4pc_090","Weighted","0.164041119400401","COR","201.243000000002"
"4pc_090","ranger","0.820813730031382","AUC","4.39400000000023"
"4pc_090","ranger","0.73786375850306","COR","4.39400000000023"
"4pc_090","ranger-tuned","0.820184881972097","AUC","102.029999999999"
"4pc_090","ranger-tuned","0.788022847660841","COR","102.029999999999"
