"species","model","value","metric","time"
"4pc_008","Regression","0.835298721839885","AUC","337.971"
"4pc_008","Regression","0.219821121084475","COR","337.971"
"4pc_008","Equal-sample","0.882432265946737","AUC","0.427999999999884"
"4pc_008","Equal-sample","0.776648976402683","COR","0.427999999999884"
"4pc_008","Default","0.613978994982851","AUC","52.1809999999996"
"4pc_008","Default","0.212307482620975","COR","52.1809999999996"
"4pc_008","Down-sample","0.879421519747009","AUC","6.60999999999967"
"4pc_008","Down-sample","0.775180066722471","COR","6.60999999999967"
"4pc_008","Weighted","0.557383271453185","AUC","54.652"
"4pc_008","Weighted","0.144460212707357","COR","54.652"
"4pc_008","ranger","0.870616822928779","AUC","6.51800000000003"
"4pc_008","ranger","0.753793968683418","COR","6.51800000000003"
"4pc_008","ranger-tuned","0.864958062879667","AUC","97.1030000000001"
"4pc_008","ranger-tuned","0.715823674802073","COR","97.1030000000001"
