"species","model","value","metric","time"
"4pc_096","Regression","0.634887358197731","AUC","1074.53200000001"
"4pc_096","Regression","0.174286938057335","COR","1074.53200000001"
"4pc_096","Equal-sample","0.778689179026867","AUC","1.91199999999662"
"4pc_096","Equal-sample","0.728364766779625","COR","1.91199999999662"
"4pc_096","Default","0.59925422806757","AUC","79.8029999999999"
"4pc_096","Default","0.172224258982246","COR","79.8029999999999"
"4pc_096","Down-sample","0.776250260004161","AUC","7.86699999999837"
"4pc_096","Down-sample","0.724868690336636","COR","7.86699999999837"
"4pc_096","Weighted","0.586284020544312","AUC","247.328000000009"
"4pc_096","Weighted","0.14225311860136","COR","247.328000000009"
"4pc_096","ranger","0.850776652426437","AUC","5.31600000000617"
"4pc_096","ranger","0.933252157779987","COR","5.31600000000617"
"4pc_096","ranger-tuned","0.848041728667658","AUC","109.929000000004"
"4pc_096","ranger-tuned","0.886909208446651","COR","109.929000000004"
