"species","model","value","metric","time"
"4pc_013","Regression","0.866133473793135","AUC","382.861000000001"
"4pc_013","Regression","0.292318249941173","COR","382.861000000001"
"4pc_013","Equal-sample","0.926803139752218","AUC","0.670000000000073"
"4pc_013","Equal-sample","0.704456257895267","COR","0.670000000000073"
"4pc_013","Default","0.784950271414822","AUC","53.3490000000002"
"4pc_013","Default","0.260140763352869","COR","53.3490000000002"
"4pc_013","Down-sample","0.926253973534388","AUC","6.50200000000041"
"4pc_013","Down-sample","0.755455410557429","COR","6.50200000000041"
"4pc_013","Weighted","0.711837238222035","AUC","48.1039999999994"
"4pc_013","Weighted","0.338331262867691","COR","48.1039999999994"
"4pc_013","ranger","0.912818872836308","AUC","5.86099999999897"
"4pc_013","ranger","0.6186150361625","COR","5.86099999999897"
"4pc_013","ranger-tuned","0.921517744933407","AUC","103.073"
"4pc_013","ranger-tuned","0.777023645758706","COR","103.073"
