"species","model","value","metric","time"
"4pc_100","Regression","0.727333729013202","AUC","473.566000000006"
"4pc_100","Regression","0.12403409761643","COR","473.566000000006"
"4pc_100","Equal-sample","0.830382983134188","AUC","1.49100000000908"
"4pc_100","Equal-sample","0.706210275045039","COR","1.49100000000908"
"4pc_100","Default","0.618596456434867","AUC","70.1560000000027"
"4pc_100","Default","0.119301138976779","COR","70.1560000000027"
"4pc_100","Down-sample","0.825034485602537","AUC","7.82600000000093"
"4pc_100","Down-sample","0.699877720697646","COR","7.82600000000093"
"4pc_100","Weighted","0.605228782710017","AUC","151.257000000012"
"4pc_100","Weighted","0.147359472381355","COR","151.257000000012"
"4pc_100","ranger","0.81069052876212","AUC","4.83400000000256"
"4pc_100","ranger","0.619642174805662","COR","4.83400000000256"
"4pc_100","ranger-tuned","0.813547414434228","AUC","105.084999999992"
"4pc_100","ranger-tuned","0.662167127146183","COR","105.084999999992"
