"species","model","value","metric","time"
"4pc_069","Regression","0.839293035343028","AUC","1290.78"
"4pc_069","Regression","0.245224577323465","COR","1290.78"
"4pc_069","Equal-sample","0.927830561330534","AUC","1.54499999999825"
"4pc_069","Equal-sample","0.825915764849198","COR","1.54499999999825"
"4pc_069","Default","0.710411642411629","AUC","64.0699999999924"
"4pc_069","Default","0.235360676740263","COR","64.0699999999924"
"4pc_069","Down-sample","0.921889501039507","AUC","7.61599999999453"
"4pc_069","Down-sample","0.837196109802904","COR","7.61599999999453"
"4pc_069","Weighted","0.671018711018697","AUC","114.366999999998"
"4pc_069","Weighted","0.227961386747807","COR","114.366999999998"
"4pc_069","ranger","0.931118191268183","AUC","5.19800000000396"
"4pc_069","ranger","0.72492096756964","COR","5.19800000000396"
"4pc_069","ranger-tuned","0.932643243243232","AUC","99.2779999999912"
"4pc_069","ranger-tuned","0.792400963580831","COR","99.2779999999912"
