"species","model","value","metric","time"
"4pc_045","Regression","0.620768275109291","AUC","934.093000000001"
"4pc_045","Regression","0.107254897799516","COR","934.093000000001"
"4pc_045","Equal-sample","0.739201147500171","AUC","0.536000000000058"
"4pc_045","Equal-sample","0.470651154987981","COR","0.536000000000058"
"4pc_045","Default","0.554662335273543","AUC","64.8369999999995"
"4pc_045","Default","0.0977426690388219","COR","64.8369999999995"
"4pc_045","Down-sample","0.723401112811874","AUC","7.26199999999517"
"4pc_045","Down-sample","0.455731583873723","COR","7.26199999999517"
"4pc_045","Weighted","0.552539746670434","AUC","91.3000000000029"
"4pc_045","Weighted","0.113502822082091","COR","91.3000000000029"
"4pc_045","ranger","0.713218845800424","AUC","5.48399999999674"
"4pc_045","ranger","0.408335389595426","COR","5.48399999999674"
"4pc_045","ranger-tuned","0.727398040535234","AUC","105.742999999995"
"4pc_045","ranger-tuned","0.438018332882135","COR","105.742999999995"
