"species","model","value","metric","time"
"4pc_058","Regression","0.60324267942392","AUC","688.524000000005"
"4pc_058","Regression","0.124931169025804","COR","688.524000000005"
"4pc_058","Equal-sample","0.70606665601453","AUC","3.77899999999499"
"4pc_058","Equal-sample","0.663386744643226","COR","3.77899999999499"
"4pc_058","Default","0.569818345898792","AUC","99.9289999999964"
"4pc_058","Default","0.113112468033713","COR","99.9289999999964"
"4pc_058","Down-sample","0.71144589759991","AUC","8.4210000000021"
"4pc_058","Down-sample","0.661083681177531","COR","8.4210000000021"
"4pc_058","Weighted","0.574751375417687","AUC","295.625999999997"
"4pc_058","Weighted","0.105616992275621","COR","295.625999999997"
"4pc_058","ranger","0.790839565976372","AUC","5.2300000000032"
"4pc_058","ranger","0.7771421002872","COR","5.2300000000032"
"4pc_058","ranger-tuned","0.785806079417486","AUC","103.650999999998"
"4pc_058","ranger-tuned","0.666164657377797","COR","103.650999999998"
