"species","model","value","metric","time"
"4pc_005","Regression","0.71962985795257","AUC","434.596"
"4pc_005","Regression","0.128791747936247","COR","434.596"
"4pc_005","Equal-sample","0.930019224586019","AUC","0.385999999999967"
"4pc_005","Equal-sample","0.853868917400482","COR","0.385999999999967"
"4pc_005","Default","0.60620537830732","AUC","52.5360000000001"
"4pc_005","Default","0.123319334860205","COR","52.5360000000001"
"4pc_005","Down-sample","0.935089688923219","AUC","6.53800000000001"
"4pc_005","Down-sample","0.899452985985567","COR","6.53800000000001"
"4pc_005","Weighted","0.58309496187334","AUC","60.5160000000001"
"4pc_005","Weighted","0.203903719645144","COR","60.5160000000001"
"4pc_005","ranger","0.941174893342498","AUC","5.23199999999997"
"4pc_005","ranger","0.91952536084472","COR","5.23199999999997"
"4pc_005","ranger-tuned","0.935597405686376","AUC","99.1799999999998"
"4pc_005","ranger-tuned","0.833658785243307","COR","99.1799999999998"
