"species","model","value","metric","time"
"4pc_091","Regression","0.749257658361498","AUC","828.320999999996"
"4pc_091","Regression","0.145992935010995","COR","828.320999999996"
"4pc_091","Equal-sample","0.853003718683758","AUC","3.87900000000081"
"4pc_091","Equal-sample","0.753912432883522","COR","3.87900000000081"
"4pc_091","Default","0.664474014099965","AUC","95.002999999997"
"4pc_091","Default","0.133736951544592","COR","95.002999999997"
"4pc_091","Down-sample","0.840546876200503","AUC","8.39400000000023"
"4pc_091","Down-sample","0.713711951924097","COR","8.39400000000023"
"4pc_091","Weighted","0.662298547707638","AUC","292.126000000004"
"4pc_091","Weighted","0.131795012493942","COR","292.126000000004"
"4pc_091","ranger","0.912824545739081","AUC","4.31599999999162"
"4pc_091","ranger","0.899145673526061","COR","4.31599999999162"
"4pc_091","ranger-tuned","0.90690795246749","AUC","104.389999999999"
"4pc_091","ranger-tuned","0.891035761884864","COR","104.389999999999"
