"species","model","value","metric","time"
"4pc_082","Regression","0.631557505946509","AUC","779.290999999997"
"4pc_082","Regression","0.0958871916689175","COR","779.290999999997"
"4pc_082","Equal-sample","0.724968247283583","AUC","3.70600000000559"
"4pc_082","Equal-sample","0.586913266659062","COR","3.70600000000559"
"4pc_082","Default","0.602388260279758","AUC","95.9689999999973"
"4pc_082","Default","0.0911691932854791","COR","95.9689999999973"
"4pc_082","Down-sample","0.730752807617433","AUC","8.41400000000431"
"4pc_082","Down-sample","0.593743909108967","COR","8.41400000000431"
"4pc_082","Weighted","0.60389877757068","AUC","276.734999999986"
"4pc_082","Weighted","0.126443789477515","COR","276.734999999986"
"4pc_082","ranger","0.703806838871225","AUC","6.43899999999849"
"4pc_082","ranger","0.558503573722149","COR","6.43899999999849"
"4pc_082","ranger-tuned","0.722511938283716","AUC","112.178"
"4pc_082","ranger-tuned","0.58458800159661","COR","112.178"
