"species","model","value","metric","time"
"4pc_071","Regression","0.693539452843126","AUC","604.543000000005"
"4pc_071","Regression","0.142036107826606","COR","604.543000000005"
"4pc_071","Equal-sample","0.811152243690511","AUC","4.07099999999627"
"4pc_071","Equal-sample","0.724411817010822","COR","4.07099999999627"
"4pc_071","Default","0.645128390537214","AUC","92.4330000000045"
"4pc_071","Default","0.135153126052543","COR","92.4330000000045"
"4pc_071","Down-sample","0.791749380952808","AUC","8.37300000000687"
"4pc_071","Down-sample","0.655989204337379","COR","8.37300000000687"
"4pc_071","Weighted","0.628533041550212","AUC","281.439000000013"
"4pc_071","Weighted","0.119392067957266","COR","281.439000000013"
"4pc_071","ranger","0.875458858438053","AUC","4.98399999999674"
"4pc_071","ranger","0.836674309532094","COR","4.98399999999674"
"4pc_071","ranger-tuned","0.885763617541116","AUC","97.2050000000017"
"4pc_071","ranger-tuned","0.773149290478874","COR","97.2050000000017"
