"species","model","value","metric","time"
"4pc_024","Regression","0.737810525932534","AUC","368.326000000001"
"4pc_024","Regression","0.165732674629455","COR","368.326000000001"
"4pc_024","Equal-sample","0.845048060293827","AUC","0.548999999999069"
"4pc_024","Equal-sample","0.753260161424501","COR","0.548999999999069"
"4pc_024","Default","0.571052866323216","AUC","60.6610000000001"
"4pc_024","Default","0.167722123444247","COR","60.6610000000001"
"4pc_024","Down-sample","0.851565236387474","AUC","6.76599999999962"
"4pc_024","Down-sample","0.80674500257416","COR","6.76599999999962"
"4pc_024","Weighted","0.562201034024517","AUC","70.492000000002"
"4pc_024","Weighted","0.146463881137795","COR","70.492000000002"
"4pc_024","ranger","0.83048278749704","AUC","4.42299999999886"
"4pc_024","ranger","0.7444634904419","COR","4.42299999999886"
"4pc_024","ranger-tuned","0.830484425916148","AUC","108.782999999999"
"4pc_024","ranger-tuned","0.741534906754631","COR","108.782999999999"
