"species","model","value","metric","time"
"4pc_097","Regression","0.770590368569549","AUC","597.151000000013"
"4pc_097","Regression","0.158352768030478","COR","597.151000000013"
"4pc_097","Equal-sample","0.850400241092221","AUC","3.29099999999744"
"4pc_097","Equal-sample","0.784285345989585","COR","3.29099999999744"
"4pc_097","Default","0.67029538707433","AUC","83.1889999999985"
"4pc_097","Default","0.14573387512617","COR","83.1889999999985"
"4pc_097","Down-sample","0.852544626886328","AUC","8.0969999999943"
"4pc_097","Down-sample","0.766635014477463","COR","8.0969999999943"
"4pc_097","Weighted","0.661444669099276","AUC","239.562999999995"
"4pc_097","Weighted","0.158076411622694","COR","239.562999999995"
"4pc_097","ranger","0.894035277378816","AUC","4.25200000000768"
"4pc_097","ranger","0.849250115703708","COR","4.25200000000768"
"4pc_097","ranger-tuned","0.881434407766313","AUC","99.6040000000066"
"4pc_097","ranger-tuned","0.857885396957209","COR","99.6040000000066"
