"species","model","value","metric","time"
"4pc_037","Regression","0.646541335261509","AUC","956.545999999998"
"4pc_037","Regression","0.0648822574054166","COR","956.545999999998"
"4pc_037","Equal-sample","0.738650090248695","AUC","3.58899999999994"
"4pc_037","Equal-sample","0.602001103028524","COR","3.58899999999994"
"4pc_037","Default","0.602025065714607","AUC","98.6919999999955"
"4pc_037","Default","0.0527454281769421","COR","98.6919999999955"
"4pc_037","Down-sample","0.769538991032909","AUC","8.66100000000006"
"4pc_037","Down-sample","0.620810253266167","COR","8.66100000000006"
"4pc_037","Weighted","0.610575396673718","AUC","315.371999999996"
"4pc_037","Weighted","0.10350406374563","COR","315.371999999996"
"4pc_037","ranger","0.84897242805382","AUC","4.24300000000221"
"4pc_037","ranger","0.920923424925748","COR","4.24300000000221"
"4pc_037","ranger-tuned","0.853999052339145","AUC","110.267"
"4pc_037","ranger-tuned","0.898778802402045","COR","110.267"
