"species","model","value","metric","time"
"4pc_033","Regression","0.617080563460503","AUC","445.756999999998"
"4pc_033","Regression","0.0884135402451615","COR","445.756999999998"
"4pc_033","Equal-sample","0.796904783012333","AUC","0.481999999999971"
"4pc_033","Equal-sample","0.565056150135515","COR","0.481999999999971"
"4pc_033","Default","0.549223067157787","AUC","61.0090000000018"
"4pc_033","Default","0.0919424422959553","COR","61.0090000000018"
"4pc_033","Down-sample","0.802099738625942","AUC","7.0460000000021"
"4pc_033","Down-sample","0.574215859264133","COR","7.0460000000021"
"4pc_033","Weighted","0.550311282835135","AUC","92.4190000000017"
"4pc_033","Weighted","0.105280012266272","COR","92.4190000000017"
"4pc_033","ranger","0.778415330295368","AUC","5.30299999999988"
"4pc_033","ranger","0.517807045762736","COR","5.30299999999988"
"4pc_033","ranger-tuned","0.794599538812331","AUC","104.993999999999"
"4pc_033","ranger-tuned","0.564071823910465","COR","104.993999999999"
