"species","model","value","metric","time"
"4pc_014","Regression","0.683906303424245","AUC","378.617999999999"
"4pc_014","Regression","0.19328156895182","COR","378.617999999999"
"4pc_014","Equal-sample","0.808962677472177","AUC","0.584000000000742"
"4pc_014","Equal-sample","0.672170223140042","COR","0.584000000000742"
"4pc_014","Default","0.603293178802204","AUC","55.5060000000012"
"4pc_014","Default","0.18960807936854","COR","55.5060000000012"
"4pc_014","Down-sample","0.813783528613986","AUC","6.78800000000047"
"4pc_014","Down-sample","0.688281035679783","COR","6.78800000000047"
"4pc_014","Weighted","0.575283309982786","AUC","75.121000000001"
"4pc_014","Weighted","0.13996297938367","COR","75.121000000001"
"4pc_014","ranger","0.803437019628762","AUC","5.57600000000093"
"4pc_014","ranger","0.637897294070964","COR","5.57600000000093"
"4pc_014","ranger-tuned","0.824080266346764","AUC","107.24"
"4pc_014","ranger-tuned","0.67684185259065","COR","107.24"
