"species","model","value","metric","time"
"4pc_022","Regression","0.82743563397583","AUC","472.009999999998"
"4pc_022","Regression","0.213433885563035","COR","472.009999999998"
"4pc_022","Equal-sample","0.933592214663671","AUC","0.381999999997788"
"4pc_022","Equal-sample","0.841131874270191","COR","0.381999999997788"
"4pc_022","Default","0.62305803571428","AUC","51.4490000000005"
"4pc_022","Default","0.23482153269253","COR","51.4490000000005"
"4pc_022","Down-sample","0.936031509826164","AUC","6.78399999999965"
"4pc_022","Down-sample","0.858228617854409","COR","6.78399999999965"
"4pc_022","Weighted","0.584889219576722","AUC","50.5200000000004"
"4pc_022","Weighted","0.131376140090542","COR","50.5200000000004"
"4pc_022","ranger","0.934811035525326","AUC","5.25500000000102"
"4pc_022","ranger","0.854925812834237","COR","5.25500000000102"
"4pc_022","ranger-tuned","0.940566657218471","AUC","100.082000000002"
"4pc_022","ranger-tuned","0.883831114895522","COR","100.082000000002"
