"species","model","value","metric","time"
"4pc_066","Regression","0.799225499050625","AUC","891.338999999993"
"4pc_066","Regression","0.147525881153293","COR","891.338999999993"
"4pc_066","Equal-sample","0.869821021703676","AUC","3.4259999999922"
"4pc_066","Equal-sample","0.824527304775336","COR","3.4259999999922"
"4pc_066","Default","0.675477780691633","AUC","93.0020000000077"
"4pc_066","Default","0.129652566809731","COR","93.0020000000077"
"4pc_066","Down-sample","0.873289303842086","AUC","8.36200000000827"
"4pc_066","Down-sample","0.793264161545657","COR","8.36200000000827"
"4pc_066","Weighted","0.653832729242245","AUC","243.661999999997"
"4pc_066","Weighted","0.141704692032991","COR","243.661999999997"
"4pc_066","ranger","0.917572803360463","AUC","5.28500000000349"
"4pc_066","ranger","0.966318429193351","COR","5.28500000000349"
"4pc_066","ranger-tuned","0.90685740966642","AUC","107.606999999989"
"4pc_066","ranger-tuned","0.963803454368645","COR","107.606999999989"
