"species","model","value","metric","time"
"4pc_035","Regression","0.843986811726998","AUC","471.406999999999"
"4pc_035","Regression","0.201212430908214","COR","471.406999999999"
"4pc_035","Equal-sample","0.926714415470613","AUC","1.85499999999956"
"4pc_035","Equal-sample","0.913752030966116","COR","1.85499999999956"
"4pc_035","Default","0.688974987896099","AUC","72.5099999999984"
"4pc_035","Default","0.178206685348133","COR","72.5099999999984"
"4pc_035","Down-sample","0.928528603267459","AUC","8.04000000000087"
"4pc_035","Down-sample","0.920612632715437","COR","8.04000000000087"
"4pc_035","Weighted","0.65946462653904","AUC","154.102000000003"
"4pc_035","Weighted","0.205920793400889","COR","154.102000000003"
"4pc_035","ranger","0.934888343823394","AUC","4.1929999999993"
"4pc_035","ranger","0.89975565279686","COR","4.1929999999993"
"4pc_035","ranger-tuned","0.934658589382954","AUC","104.893"
"4pc_035","ranger-tuned","0.901372126231305","COR","104.893"
