"species","model","value","metric","time"
"4pc_047","Regression","0.843922719355317","AUC","513.268000000004"
"4pc_047","Regression","0.162627072669587","COR","513.268000000004"
"4pc_047","Equal-sample","0.922862087736578","AUC","0.559000000001106"
"4pc_047","Equal-sample","0.840013749753621","COR","0.559000000001106"
"4pc_047","Default","0.617156745527799","AUC","55.1180000000022"
"4pc_047","Default","0.169941586434151","COR","55.1180000000022"
"4pc_047","Down-sample","0.927412945068195","AUC","6.73899999999412"
"4pc_047","Down-sample","0.864525597271926","COR","6.73899999999412"
"4pc_047","Weighted","0.587175626163834","AUC","64.0190000000002"
"4pc_047","Weighted","0.180032570843707","COR","64.0190000000002"
"4pc_047","ranger","0.927730128218207","AUC","5.29399999999441"
"4pc_047","ranger","0.841962676651621","COR","5.29399999999441"
"4pc_047","ranger-tuned","0.931070025595023","AUC","105.252"
"4pc_047","ranger-tuned","0.895605778844281","COR","105.252"
