"species","model","value","metric","time"
"4pc_083","Regression","0.682738401011542","AUC","506.894"
"4pc_083","Regression","0.204430857232119","COR","506.894"
"4pc_083","Equal-sample","0.79438347108471","AUC","1.65099999999802"
"4pc_083","Equal-sample","0.805233172487858","COR","1.65099999999802"
"4pc_083","Default","0.60450607959858","AUC","72.1739999999991"
"4pc_083","Default","0.19358607522418","COR","72.1739999999991"
"4pc_083","Down-sample","0.795535223608921","AUC","7.65799999999581"
"4pc_083","Down-sample","0.80187915425419","COR","7.65799999999581"
"4pc_083","Weighted","0.581691033256173","AUC","185.180000000008"
"4pc_083","Weighted","0.125623169963278","COR","185.180000000008"
"4pc_083","ranger","0.80999743232549","AUC","5.53800000000047"
"4pc_083","ranger","0.840893008332222","COR","5.53800000000047"
"4pc_083","ranger-tuned","0.809568362565506","AUC","106.915999999997"
"4pc_083","ranger-tuned","0.840453519033003","COR","106.915999999997"
