"species","model","value","metric","time"
"4pc_032","Regression","0.720149284944303","AUC","603.059000000001"
"4pc_032","Regression","0.139981654301916","COR","603.059000000001"
"4pc_032","Equal-sample","0.818740123405267","AUC","3.62800000000061"
"4pc_032","Equal-sample","0.78665426176208","COR","3.62800000000061"
"4pc_032","Default","0.638477363462956","AUC","97.4939999999988"
"4pc_032","Default","0.136177086612382","COR","97.4939999999988"
"4pc_032","Down-sample","0.801000221023806","AUC","8.82300000000032"
"4pc_032","Down-sample","0.729322333680976","COR","8.82300000000032"
"4pc_032","Weighted","0.626034225043909","AUC","283.455999999998"
"4pc_032","Weighted","0.144705919615849","COR","283.455999999998"
"4pc_032","ranger","0.872323990042962","AUC","6.52500000000146"
"4pc_032","ranger","0.890404563035385","COR","6.52500000000146"
"4pc_032","ranger-tuned","0.877941229230687","AUC","120.222000000002"
"4pc_032","ranger-tuned","0.913732465494357","COR","120.222000000002"
