"species","model","value","metric","time"
"4pc_036","Regression","0.77106089721621","AUC","482.822"
"4pc_036","Regression","0.154324372720578","COR","482.822"
"4pc_036","Equal-sample","0.881826493407133","AUC","0.561999999998079"
"4pc_036","Equal-sample","0.738534378669847","COR","0.561999999998079"
"4pc_036","Default","0.589006723579356","AUC","58.3320000000022"
"4pc_036","Default","0.131865778226588","COR","58.3320000000022"
"4pc_036","Down-sample","0.882188860993837","AUC","7.09999999999854"
"4pc_036","Down-sample","0.756085309057826","COR","7.09999999999854"
"4pc_036","Weighted","0.573785592620111","AUC","75.9349999999977"
"4pc_036","Weighted","0.1336336127195","COR","75.9349999999977"
"4pc_036","ranger","0.887377507909463","AUC","4.32099999999991"
"4pc_036","ranger","0.71990735851566","COR","4.32099999999991"
"4pc_036","ranger-tuned","0.876820934142593","AUC","107.784"
"4pc_036","ranger-tuned","0.744667104096665","COR","107.784"
