"species","model","value","metric","time"
"4pc_089","Regression","0.825210977674639","AUC","474.660000000003"
"4pc_089","Regression","0.207980378555545","COR","474.660000000003"
"4pc_089","Equal-sample","0.898257590225706","AUC","1.70699999999488"
"4pc_089","Equal-sample","0.872540248411252","COR","1.70699999999488"
"4pc_089","Default","0.669602246031607","AUC","76.156999999992"
"4pc_089","Default","0.19639696795479","COR","76.156999999992"
"4pc_089","Down-sample","0.901958874301218","AUC","7.58599999999569"
"4pc_089","Down-sample","0.875333585592511","COR","7.58599999999569"
"4pc_089","Weighted","0.653283122698445","AUC","160.214999999997"
"4pc_089","Weighted","0.177639011662177","COR","160.214999999997"
"4pc_089","ranger","0.91728107939631","AUC","4.53399999999965"
"4pc_089","ranger","0.852501691977003","COR","4.53399999999965"
"4pc_089","ranger-tuned","0.91271374511326","AUC","105.720000000001"
"4pc_089","ranger-tuned","0.890477516450484","COR","105.720000000001"
