"species","model","value","metric","time"
"4pc_050","Regression","0.757743270880582","AUC","747.648999999998"
"4pc_050","Regression","0.164155943575747","COR","747.648999999998"
"4pc_050","Equal-sample","0.873462304854755","AUC","4.80899999999383"
"4pc_050","Equal-sample","0.7837058529738","COR","4.80899999999383"
"4pc_050","Default","0.687037230905773","AUC","99.599000000002"
"4pc_050","Default","0.149863083813773","COR","99.599000000002"
"4pc_050","Down-sample","0.883836429308566","AUC","8.49700000000303"
"4pc_050","Down-sample","0.779484560658919","COR","8.49700000000303"
"4pc_050","Weighted","0.680318796051431","AUC","322.233999999997"
"4pc_050","Weighted","0.142334303053833","COR","322.233999999997"
"4pc_050","ranger","0.923906194616704","AUC","5.28199999999924"
"4pc_050","ranger","0.906763695808984","COR","5.28199999999924"
"4pc_050","ranger-tuned","0.924844965981916","AUC","107.545999999995"
"4pc_050","ranger-tuned","0.925111776024544","COR","107.545999999995"
